Timestamp,Qs_in_Avg,T1_Avg,air_pressure,RH,wind_speed,wind_dir
"YYYY-MM-DD HH:MM:SS UTC","W m-2",°C,Pa,%,"m s-1",deg_from_north
"2024-04-27 16:35:00",136.1,15.37,NaN,NaN,NaN,NaN
"2024-04-27 16:36:00",137.8,15.39,NaN,NaN,NaN,NaN
"2024-04-27 16:37:00",132.6,15.4,NaN,NaN,NaN,NaN
"2024-04-27 16:38:00",126.5,15.41,NaN,NaN,NaN,NaN
"2024-04-27 16:39:00",119.6,15.44,NaN,NaN,NaN,NaN
"2024-04-27 16:40:00",111.2,15.45,NaN,NaN,NaN,NaN
"2024-04-27 16:41:00",102.6,15.47,NaN,NaN,NaN,NaN
"2024-04-27 16:42:00",95.1,15.48,NaN,NaN,NaN,NaN
"2024-04-27 16:43:00",89.6,15.48,NaN,NaN,NaN,NaN
"2024-04-27 16:44:00",85.9,15.49,NaN,NaN,NaN,NaN
"2024-04-27 16:45:00",85.1,15.49,NaN,NaN,NaN,NaN
"2024-04-27 16:46:00",86.7,15.48,NaN,NaN,NaN,NaN
"2024-04-27 16:47:00",89.2,15.48,NaN,NaN,NaN,NaN
"2024-04-27 16:48:00",89.3,15.48,NaN,NaN,NaN,NaN
"2024-04-27 16:49:00",88,15.48,NaN,NaN,NaN,NaN
"2024-04-27 16:50:00",86.7,15.48,NaN,NaN,NaN,NaN
"2024-04-27 16:51:00",85.9,15.46,NaN,NaN,NaN,NaN
"2024-04-27 16:52:00",84.9,15.45,NaN,NaN,NaN,NaN
"2024-04-27 16:53:00",83.2,15.45,NaN,NaN,NaN,NaN
"2024-04-27 16:54:00",81.3,15.43,NaN,NaN,NaN,NaN
"2024-04-27 16:55:00",78.18,15.43,NaN,NaN,NaN,NaN
"2024-04-27 16:56:00",74.42,15.39,NaN,NaN,NaN,NaN
"2024-04-27 16:57:00",70.44,15.31,NaN,NaN,NaN,NaN
"2024-04-27 16:58:00",65.03,15.22,NaN,NaN,NaN,NaN
"2024-04-27 16:59:00",59.05,15.15,NaN,NaN,NaN,NaN
"2024-04-27 17:00:00",53.23,15.1,101275,100,2.0993,86.8898
"2024-04-27 17:01:00",49.4,15.06,NaN,NaN,NaN,NaN
"2024-04-27 17:02:00",47.79,15.04,NaN,NaN,NaN,NaN
"2024-04-27 17:03:00",46.5,15,NaN,NaN,NaN,NaN
"2024-04-27 17:04:00",45.99,14.96,NaN,NaN,NaN,NaN
"2024-04-27 17:05:00",46.16,14.89,NaN,NaN,NaN,NaN
"2024-04-27 17:06:00",44.23,14.82,NaN,NaN,NaN,NaN
"2024-04-27 17:07:00",41.03,14.75,NaN,NaN,NaN,NaN
"2024-04-27 17:08:00",37.08,14.7,NaN,NaN,NaN,NaN
"2024-04-27 17:09:00",33.18,14.63,NaN,NaN,NaN,NaN
"2024-04-27 17:10:00",29.74,14.56,NaN,NaN,NaN,NaN
"2024-04-27 17:11:00",26.82,14.5,NaN,NaN,NaN,NaN
"2024-04-27 17:12:00",26.1,14.47,NaN,NaN,NaN,NaN
"2024-04-27 17:13:00",25.63,14.43,NaN,NaN,NaN,NaN
"2024-04-27 17:14:00",26.51,14.4,NaN,NaN,NaN,NaN
"2024-04-27 17:15:00",27.56,14.36,NaN,NaN,NaN,NaN
"2024-04-27 17:16:00",28.07,14.32,NaN,NaN,NaN,NaN
"2024-04-27 17:17:00",29.47,14.29,NaN,NaN,NaN,NaN
"2024-04-27 17:18:00",31.28,14.26,NaN,NaN,NaN,NaN
"2024-04-27 17:19:00",33.17,14.21,NaN,NaN,NaN,NaN
"2024-04-27 17:20:00",35.31,14.13,NaN,NaN,NaN,NaN
"2024-04-27 17:21:00",36.23,14.08,NaN,NaN,NaN,NaN
"2024-04-27 17:22:00",38.33,14.03,NaN,NaN,NaN,NaN
"2024-04-27 17:23:00",41.77,13.97,NaN,NaN,NaN,NaN
"2024-04-27 17:24:00",46.46,13.95,NaN,NaN,NaN,NaN
"2024-04-27 17:25:00",52.3,13.92,NaN,NaN,NaN,NaN
"2024-04-27 17:26:00",57.71,13.88,NaN,NaN,NaN,NaN
"2024-04-27 17:27:00",59.96,13.85,NaN,NaN,NaN,NaN
"2024-04-27 17:28:00",59.89,13.82,NaN,NaN,NaN,NaN
"2024-04-27 17:29:00",58.74,13.8,NaN,NaN,NaN,NaN
"2024-04-27 17:30:00",54.36,13.79,101275,100,2.35363,38.1405
"2024-04-27 17:31:00",49.51,13.79,NaN,NaN,NaN,NaN
"2024-04-27 17:32:00",45.45,13.8,NaN,NaN,NaN,NaN
"2024-04-27 17:33:00",42.12,13.8,NaN,NaN,NaN,NaN
"2024-04-27 17:34:00",39.91,13.78,NaN,NaN,NaN,NaN
"2024-04-27 17:35:00",39.9,13.77,NaN,NaN,NaN,NaN
"2024-04-27 17:36:00",39.56,13.79,NaN,NaN,NaN,NaN
"2024-04-27 17:37:00",39.63,13.81,NaN,NaN,NaN,NaN
"2024-04-27 17:38:00",39.36,13.81,NaN,NaN,NaN,NaN
"2024-04-27 17:39:00",38.07,13.83,NaN,NaN,NaN,NaN
"2024-04-27 17:40:00",36.08,13.83,NaN,NaN,NaN,NaN
"2024-04-27 17:41:00",33.35,13.83,NaN,NaN,NaN,NaN
"2024-04-27 17:42:00",31.44,13.84,NaN,NaN,NaN,NaN
"2024-04-27 17:43:00",29.17,13.85,NaN,NaN,NaN,NaN
"2024-04-27 17:44:00",27.23,13.85,NaN,NaN,NaN,NaN
"2024-04-27 17:45:00",25.15,13.85,NaN,NaN,NaN,NaN
"2024-04-27 17:46:00",23.52,13.83,NaN,NaN,NaN,NaN
"2024-04-27 17:47:00",22.64,13.8,NaN,NaN,NaN,NaN
"2024-04-27 17:48:00",21.99,13.76,NaN,NaN,NaN,NaN
"2024-04-27 17:49:00",20.47,13.72,NaN,NaN,NaN,NaN
"2024-04-27 17:50:00",19,13.69,NaN,NaN,NaN,NaN
"2024-04-27 17:51:00",16.83,13.66,NaN,NaN,NaN,NaN
"2024-04-27 17:52:00",14.75,13.61,NaN,NaN,NaN,NaN
"2024-04-27 17:53:00",12,13.59,NaN,NaN,NaN,NaN
"2024-04-27 17:54:00",10.51,13.56,NaN,NaN,NaN,NaN
"2024-04-27 17:55:00",8.41,13.52,NaN,NaN,NaN,NaN
"2024-04-27 17:56:00",6.565,13.5,NaN,NaN,NaN,NaN
"2024-04-27 17:57:00",4.72,13.46,NaN,NaN,NaN,NaN
"2024-04-27 17:58:00",3.779,13.44,NaN,NaN,NaN,NaN
"2024-04-27 17:59:00",2.117,13.42,NaN,NaN,NaN,NaN
"2024-04-27 18:00:00",2.069,13.38,101275,100,1.88908,28.086
"2024-04-27 18:01:00",2.691,13.36,NaN,NaN,NaN,NaN
"2024-04-27 18:02:00",1.868,13.35,NaN,NaN,NaN,NaN
"2024-04-27 18:03:00",2.343,13.32,NaN,NaN,NaN,NaN
"2024-04-27 18:04:00",3.12,13.29,NaN,NaN,NaN,NaN
"2024-04-27 18:05:00",4.921,13.26,NaN,NaN,NaN,NaN
"2024-04-27 18:06:00",6.59,13.26,NaN,NaN,NaN,NaN
"2024-04-27 18:07:00",6.868,13.25,NaN,NaN,NaN,NaN
"2024-04-27 18:08:00",6.431,13.25,NaN,NaN,NaN,NaN
"2024-04-27 18:09:00",4.897,13.24,NaN,NaN,NaN,NaN
"2024-04-27 18:10:00",3.331,13.22,NaN,NaN,NaN,NaN
"2024-04-27 18:11:00",1.905,13.22,NaN,NaN,NaN,NaN
"2024-04-27 18:12:00",1.603,13.22,NaN,NaN,NaN,NaN
"2024-04-27 18:13:00",0.283,13.23,NaN,NaN,NaN,NaN
"2024-04-27 18:14:00",0.135,13.24,NaN,NaN,NaN,NaN
"2024-04-27 18:15:00",-0.341,13.21,NaN,NaN,NaN,NaN
"2024-04-27 18:16:00",-0.544,13.2,NaN,NaN,NaN,NaN
"2024-04-27 18:17:00",-1.246,13.19,NaN,NaN,NaN,NaN
"2024-04-27 18:18:00",-0.547,13.14,NaN,NaN,NaN,NaN
"2024-04-27 18:19:00",-0.651,13.09,NaN,NaN,NaN,NaN
"2024-04-27 18:20:00",-0.585,13.03,NaN,NaN,NaN,NaN
"2024-04-27 18:21:00",-0.41,13.03,NaN,NaN,NaN,NaN
"2024-04-27 18:22:00",0.03,12.98,NaN,NaN,NaN,NaN
"2024-04-27 18:23:00",0.608,12.94,NaN,NaN,NaN,NaN
"2024-04-27 18:24:00",0.642,12.9,NaN,NaN,NaN,NaN
"2024-04-27 18:25:00",2.408,12.88,NaN,NaN,NaN,NaN
"2024-04-27 18:26:00",4.116,12.86,NaN,NaN,NaN,NaN
"2024-04-27 18:27:00",5.267,12.84,NaN,NaN,NaN,NaN
"2024-04-27 18:28:00",5.404,12.82,NaN,NaN,NaN,NaN
"2024-04-27 18:29:00",4.835,12.82,NaN,NaN,NaN,NaN
"2024-04-27 18:30:00",4.249,12.82,101275,82.1636,1.90559,18.5018
"2024-04-27 18:31:00",2.69,12.82,NaN,NaN,NaN,NaN
"2024-04-27 18:32:00",1.699,12.8,NaN,NaN,NaN,NaN
"2024-04-27 18:33:00",1.018,12.81,NaN,NaN,NaN,NaN
"2024-04-27 18:34:00",0.816,12.82,NaN,NaN,NaN,NaN
"2024-04-27 18:35:00",0.242,12.82,NaN,NaN,NaN,NaN
"2024-04-27 18:36:00",0.332,12.84,NaN,NaN,NaN,NaN
"2024-04-27 18:37:00",0.269,12.84,NaN,NaN,NaN,NaN
"2024-04-27 18:38:00",0.808,12.85,NaN,NaN,NaN,NaN
"2024-04-27 18:39:00",1.562,12.86,NaN,NaN,NaN,NaN
"2024-04-27 18:40:00",1.671,12.88,NaN,NaN,NaN,NaN
"2024-04-27 18:41:00",1.526,12.87,NaN,NaN,NaN,NaN
"2024-04-27 18:42:00",1.734,12.88,NaN,NaN,NaN,NaN
"2024-04-27 18:43:00",1.838,12.89,NaN,NaN,NaN,NaN
"2024-04-27 18:44:00",1.803,12.89,NaN,NaN,NaN,NaN
"2024-04-27 18:45:00",1.56,12.9,NaN,NaN,NaN,NaN
"2024-04-27 18:46:00",1.123,12.9,NaN,NaN,NaN,NaN
"2024-04-27 18:47:00",1.331,12.91,NaN,NaN,NaN,NaN
"2024-04-27 18:48:00",0.991,12.91,NaN,NaN,NaN,NaN
"2024-04-27 18:49:00",1.126,12.91,NaN,NaN,NaN,NaN
"2024-04-27 18:50:00",1.02,12.92,NaN,NaN,NaN,NaN
"2024-04-27 18:51:00",1.256,12.91,NaN,NaN,NaN,NaN
"2024-04-27 18:52:00",1.086,12.91,NaN,NaN,NaN,NaN
"2024-04-27 18:53:00",1.828,12.9,NaN,NaN,NaN,NaN
"2024-04-27 18:54:00",1.977,12.88,NaN,NaN,NaN,NaN
"2024-04-27 18:55:00",0.551,12.86,NaN,NaN,NaN,NaN
"2024-04-27 18:56:00",0.81,12.85,NaN,NaN,NaN,NaN
"2024-04-27 18:57:00",0.916,12.84,NaN,NaN,NaN,NaN
"2024-04-27 18:58:00",0.34,12.83,NaN,NaN,NaN,NaN
"2024-04-27 18:59:00",0.275,12.83,NaN,NaN,NaN,NaN
"2024-04-27 19:00:00",0.035,12.83,101275,100,2.43815,10.3932
"2024-04-27 19:01:00",-0.809,12.83,NaN,NaN,NaN,NaN
"2024-04-27 19:02:00",-0.505,12.84,NaN,NaN,NaN,NaN
"2024-04-27 19:03:00",-0.715,12.83,NaN,NaN,NaN,NaN
"2024-04-27 19:04:00",-1.358,12.82,NaN,NaN,NaN,NaN
"2024-04-27 19:05:00",-1.49,12.8,NaN,NaN,NaN,NaN
"2024-04-27 19:06:00",-1.667,12.78,NaN,NaN,NaN,NaN
"2024-04-27 19:07:00",-1.526,12.77,NaN,NaN,NaN,NaN
"2024-04-27 19:08:00",-1.194,12.77,NaN,NaN,NaN,NaN
"2024-04-27 19:09:00",-1.732,12.76,NaN,NaN,NaN,NaN
"2024-04-27 19:10:00",-1.63,12.75,NaN,NaN,NaN,NaN
"2024-04-27 19:11:00",-1.431,12.73,NaN,NaN,NaN,NaN
"2024-04-27 19:12:00",-1.15,12.72,NaN,NaN,NaN,NaN
"2024-04-27 19:13:00",-1.594,12.7,NaN,NaN,NaN,NaN
"2024-04-27 19:14:00",-1.906,12.68,NaN,NaN,NaN,NaN
"2024-04-27 19:15:00",-1.734,12.68,NaN,NaN,NaN,NaN
"2024-04-27 19:16:00",-1.664,12.68,NaN,NaN,NaN,NaN
"2024-04-27 19:17:00",-1.085,12.67,NaN,NaN,NaN,NaN
"2024-04-27 19:18:00",-1.767,12.66,NaN,NaN,NaN,NaN
"2024-04-27 19:19:00",-1.534,12.65,NaN,NaN,NaN,NaN
"2024-04-27 19:20:00",-1.803,12.63,NaN,NaN,NaN,NaN
"2024-04-27 19:21:00",-1.966,12.62,NaN,NaN,NaN,NaN
"2024-04-27 19:22:00",-2.244,12.61,NaN,NaN,NaN,NaN
"2024-04-27 19:23:00",-1.732,12.62,NaN,NaN,NaN,NaN
"2024-04-27 19:24:00",-2.14,12.6,NaN,NaN,NaN,NaN
"2024-04-27 19:25:00",-2.072,12.6,NaN,NaN,NaN,NaN
"2024-04-27 19:26:00",-2.038,12.61,NaN,NaN,NaN,NaN
"2024-04-27 19:27:00",-2.109,12.61,NaN,NaN,NaN,NaN
"2024-04-27 19:28:00",-2.172,12.62,NaN,NaN,NaN,NaN
"2024-04-27 19:29:00",-1.973,12.62,NaN,NaN,NaN,NaN
"2024-04-27 19:30:00",-2.168,12.63,101275,NaN,2.06101,16.3133
"2024-04-27 19:31:00",-1.744,12.65,NaN,NaN,NaN,NaN
"2024-04-27 19:32:00",-1.291,12.64,NaN,NaN,NaN,NaN
"2024-04-27 19:33:00",-1.732,12.67,NaN,NaN,NaN,NaN
"2024-04-27 19:34:00",-1.672,12.67,NaN,NaN,NaN,NaN
"2024-04-27 19:35:00",-1.702,12.68,NaN,NaN,NaN,NaN
"2024-04-27 19:36:00",-1.496,12.68,NaN,NaN,NaN,NaN
"2024-04-27 19:37:00",-1.804,12.68,NaN,NaN,NaN,NaN
"2024-04-27 19:38:00",-1.703,12.68,NaN,NaN,NaN,NaN
"2024-04-27 19:39:00",-1.431,12.69,NaN,NaN,NaN,NaN
"2024-04-27 19:40:00",-1.497,12.69,NaN,NaN,NaN,NaN
"2024-04-27 19:41:00",-2.002,12.71,NaN,NaN,NaN,NaN
"2024-04-27 19:42:00",-1.737,12.71,NaN,NaN,NaN,NaN
"2024-04-27 19:43:00",-1.625,12.72,NaN,NaN,NaN,NaN
"2024-04-27 19:44:00",-1.325,12.72,NaN,NaN,NaN,NaN
"2024-04-27 19:45:00",-1.667,12.74,NaN,NaN,NaN,NaN
"2024-04-27 19:46:00",-1.499,12.76,NaN,NaN,NaN,NaN
"2024-04-27 19:47:00",-1.732,12.78,NaN,NaN,NaN,NaN
"2024-04-27 19:48:00",-1.777,12.79,NaN,NaN,NaN,NaN
"2024-04-27 19:49:00",-1.964,12.83,NaN,NaN,NaN,NaN
"2024-04-27 19:50:00",-1.607,12.85,NaN,NaN,NaN,NaN
"2024-04-27 19:51:00",-2.176,12.86,NaN,NaN,NaN,NaN
"2024-04-27 19:52:00",-2.034,12.89,NaN,NaN,NaN,NaN
"2024-04-27 19:53:00",-0.958,12.92,NaN,NaN,NaN,NaN
"2024-04-27 19:54:00",-1.905,12.94,NaN,NaN,NaN,NaN
"2024-04-27 19:55:00",-1.973,12.97,NaN,NaN,NaN,NaN
"2024-04-27 19:56:00",-2.106,13.01,NaN,NaN,NaN,NaN
"2024-04-27 19:57:00",-1.845,13.03,NaN,NaN,NaN,NaN
"2024-04-27 19:58:00",-1.3,13.07,NaN,NaN,NaN,NaN
"2024-04-27 19:59:00",-1.607,13.1,NaN,NaN,NaN,NaN
"2024-04-27 20:00:00",-1.937,13.12,101275,NaN,2.97426,31.8841
"2024-04-27 20:01:00",-1.969,13.13,NaN,NaN,NaN,NaN
"2024-04-27 20:02:00",-1.669,13.17,NaN,NaN,NaN,NaN
"2024-04-27 20:03:00",-1.869,13.19,NaN,NaN,NaN,NaN
"2024-04-27 20:04:00",-1.462,13.21,NaN,NaN,NaN,NaN
"2024-04-27 20:05:00",-1.803,13.22,NaN,NaN,NaN,NaN
"2024-04-27 20:06:00",-1.941,13.23,NaN,NaN,NaN,NaN
"2024-04-27 20:07:00",-1.871,13.23,NaN,NaN,NaN,NaN
"2024-04-27 20:08:00",-1.944,13.24,NaN,NaN,NaN,NaN
"2024-04-27 20:09:00",-2.35,13.24,NaN,NaN,NaN,NaN
"2024-04-27 20:10:00",-2.419,13.26,NaN,NaN,NaN,NaN
"2024-04-27 20:11:00",-2.14,13.24,NaN,NaN,NaN,NaN
"2024-04-27 20:12:00",-2.852,13.25,NaN,NaN,NaN,NaN
"2024-04-27 20:13:00",-2.215,13.24,NaN,NaN,NaN,NaN
"2024-04-27 20:14:00",-2.355,13.23,NaN,NaN,NaN,NaN
"2024-04-27 20:15:00",-3.095,13.23,NaN,NaN,NaN,NaN
"2024-04-27 20:16:00",-2.892,13.22,NaN,NaN,NaN,NaN
"2024-04-27 20:17:00",-2.44,13.21,NaN,NaN,NaN,NaN
"2024-04-27 20:18:00",-3.06,13.2,NaN,NaN,NaN,NaN
"2024-04-27 20:19:00",-2.933,13.2,NaN,NaN,NaN,NaN
"2024-04-27 20:20:00",-2.55,13.2,NaN,NaN,NaN,NaN
"2024-04-27 20:21:00",-2.588,13.19,NaN,NaN,NaN,NaN
"2024-04-27 20:22:00",-2.657,13.19,NaN,NaN,NaN,NaN
"2024-04-27 20:23:00",-2.446,13.19,NaN,NaN,NaN,NaN
"2024-04-27 20:24:00",-1.878,13.18,NaN,NaN,NaN,NaN
"2024-04-27 20:25:00",-2.473,13.18,NaN,NaN,NaN,NaN
"2024-04-27 20:26:00",-2.181,13.18,NaN,NaN,NaN,NaN
"2024-04-27 20:27:00",-2.075,13.18,NaN,NaN,NaN,NaN
"2024-04-27 20:28:00",-1.999,13.18,NaN,NaN,NaN,NaN
"2024-04-27 20:29:00",-1.733,13.19,NaN,NaN,NaN,NaN
"2024-04-27 20:30:00",-1.932,13.2,101275,NaN,3.90056,42.3086
"2024-04-27 20:31:00",-1.464,13.21,NaN,NaN,NaN,NaN
"2024-04-27 20:32:00",-1.298,13.23,NaN,NaN,NaN,NaN
"2024-04-27 20:33:00",-2.005,13.24,NaN,NaN,NaN,NaN
"2024-04-27 20:34:00",-1.636,13.23,NaN,NaN,NaN,NaN
"2024-04-27 20:35:00",-2.11,13.25,NaN,NaN,NaN,NaN
"2024-04-27 20:36:00",-1.834,13.24,NaN,NaN,NaN,NaN
"2024-04-27 20:37:00",-1.733,13.26,NaN,NaN,NaN,NaN
"2024-04-27 20:38:00",-1.847,13.26,NaN,NaN,NaN,NaN
"2024-04-27 20:39:00",-1.879,13.26,NaN,NaN,NaN,NaN
"2024-04-27 20:40:00",-2.338,13.26,NaN,NaN,NaN,NaN
"2024-04-27 20:41:00",-2.483,13.26,NaN,NaN,NaN,NaN
"2024-04-27 20:42:00",-2.408,13.26,NaN,NaN,NaN,NaN
"2024-04-27 20:43:00",-2.236,13.27,NaN,NaN,NaN,NaN
"2024-04-27 20:44:00",-2.349,13.27,NaN,NaN,NaN,NaN
"2024-04-27 20:45:00",-2.115,13.26,NaN,NaN,NaN,NaN
"2024-04-27 20:46:00",-2.95,13.26,NaN,NaN,NaN,NaN
"2024-04-27 20:47:00",-2.463,13.26,NaN,NaN,NaN,NaN
"2024-04-27 20:48:00",-2.614,13.25,NaN,NaN,NaN,NaN
"2024-04-27 20:49:00",-3.333,13.25,NaN,NaN,NaN,NaN
"2024-04-27 20:50:00",-3.024,13.23,NaN,NaN,NaN,NaN
"2024-04-27 20:51:00",-2.855,13.24,NaN,NaN,NaN,NaN
"2024-04-27 20:52:00",-2.957,13.24,NaN,NaN,NaN,NaN
"2024-04-27 20:53:00",-3.092,13.25,NaN,NaN,NaN,NaN
"2024-04-27 20:54:00",-3.201,13.24,NaN,NaN,NaN,NaN
"2024-04-27 20:55:00",-3.166,13.22,NaN,NaN,NaN,NaN
"2024-04-27 20:56:00",-2.988,13.22,NaN,NaN,NaN,NaN
"2024-04-27 20:57:00",-3.126,13.22,NaN,NaN,NaN,NaN
"2024-04-27 20:58:00",-2.914,13.23,NaN,NaN,NaN,NaN
"2024-04-27 20:59:00",-2.994,13.22,NaN,NaN,NaN,NaN
"2024-04-27 21:00:00",-2.687,13.23,101275,NaN,4.39076,56.9539
"2024-04-27 21:01:00",-2.862,13.22,NaN,NaN,NaN,NaN
"2024-04-27 21:02:00",-3.633,13.22,NaN,NaN,NaN,NaN
"2024-04-27 21:03:00",-3.23,13.22,NaN,NaN,NaN,NaN
"2024-04-27 21:04:00",-2.754,13.22,NaN,NaN,NaN,NaN
"2024-04-27 21:05:00",-3.237,13.23,NaN,NaN,NaN,NaN
"2024-04-27 21:06:00",-3.259,13.23,NaN,NaN,NaN,NaN
"2024-04-27 21:07:00",-3.572,13.23,NaN,NaN,NaN,NaN
"2024-04-27 21:08:00",-3.536,13.22,NaN,NaN,NaN,NaN
"2024-04-27 21:09:00",-2.965,13.21,NaN,NaN,NaN,NaN
"2024-04-27 21:10:00",-3.328,13.2,NaN,NaN,NaN,NaN
"2024-04-27 21:11:00",-3.432,13.19,NaN,NaN,NaN,NaN
"2024-04-27 21:12:00",-3.061,13.18,NaN,NaN,NaN,NaN
"2024-04-27 21:13:00",-3.737,13.17,NaN,NaN,NaN,NaN
"2024-04-27 21:14:00",-3.572,13.15,NaN,NaN,NaN,NaN
"2024-04-27 21:15:00",-3.505,13.12,NaN,NaN,NaN,NaN
"2024-04-27 21:16:00",-3.703,13.11,NaN,NaN,NaN,NaN
"2024-04-27 21:17:00",-3.575,13.11,NaN,NaN,NaN,NaN
"2024-04-27 21:18:00",-3.643,13.1,NaN,NaN,NaN,NaN
"2024-04-27 21:19:00",-3.507,13.1,NaN,NaN,NaN,NaN
"2024-04-27 21:20:00",-3.47,13.1,NaN,NaN,NaN,NaN
"2024-04-27 21:21:00",-3.371,13.11,NaN,NaN,NaN,NaN
"2024-04-27 21:22:00",-3.458,13.12,NaN,NaN,NaN,NaN
"2024-04-27 21:23:00",-3.774,13.15,NaN,NaN,NaN,NaN
"2024-04-27 21:24:00",-3.705,13.17,NaN,NaN,NaN,NaN
"2024-04-27 21:25:00",-3.575,13.18,NaN,NaN,NaN,NaN
"2024-04-27 21:26:00",-3.293,13.19,NaN,NaN,NaN,NaN
"2024-04-27 21:27:00",-3.332,13.22,NaN,NaN,NaN,NaN
"2024-04-27 21:28:00",-3.672,13.24,NaN,NaN,NaN,NaN
"2024-04-27 21:29:00",-3.572,13.24,NaN,NaN,NaN,NaN
"2024-04-27 21:30:00",-3.2,13.25,101275,100,4.29233,64.5633
"2024-04-27 21:31:00",-3.432,13.27,NaN,NaN,NaN,NaN
"2024-04-27 21:32:00",-3.36,13.28,NaN,NaN,NaN,NaN
"2024-04-27 21:33:00",-2.828,13.3,NaN,NaN,NaN,NaN
"2024-04-27 21:34:00",-2.797,13.31,NaN,NaN,NaN,NaN
"2024-04-27 21:35:00",-3.428,13.31,NaN,NaN,NaN,NaN
"2024-04-27 21:36:00",-3.581,13.3,NaN,NaN,NaN,NaN
"2024-04-27 21:37:00",-3.187,13.31,NaN,NaN,NaN,NaN
"2024-04-27 21:38:00",-3.166,13.31,NaN,NaN,NaN,NaN
"2024-04-27 21:39:00",-3.564,13.31,NaN,NaN,NaN,NaN
"2024-04-27 21:40:00",-3.365,13.32,NaN,NaN,NaN,NaN
"2024-04-27 21:41:00",-3.13,13.33,NaN,NaN,NaN,NaN
"2024-04-27 21:42:00",-3.324,13.33,NaN,NaN,NaN,NaN
"2024-04-27 21:43:00",-3.534,13.32,NaN,NaN,NaN,NaN
"2024-04-27 21:44:00",-3.671,13.3,NaN,NaN,NaN,NaN
"2024-04-27 21:45:00",-2.963,13.29,NaN,NaN,NaN,NaN
"2024-04-27 21:46:00",-3.196,13.28,NaN,NaN,NaN,NaN
"2024-04-27 21:47:00",-3.225,13.27,NaN,NaN,NaN,NaN
"2024-04-27 21:48:00",-3.602,13.27,NaN,NaN,NaN,NaN
"2024-04-27 21:49:00",-3.741,13.26,NaN,NaN,NaN,NaN
"2024-04-27 21:50:00",-3.736,13.26,NaN,NaN,NaN,NaN
"2024-04-27 21:51:00",-3.742,13.25,NaN,NaN,NaN,NaN
"2024-04-27 21:52:00",-3.537,13.22,NaN,NaN,NaN,NaN
"2024-04-27 21:53:00",-3.767,13.23,NaN,NaN,NaN,NaN
"2024-04-27 21:54:00",-3.742,13.24,NaN,NaN,NaN,NaN
"2024-04-27 21:55:00",-3.396,13.23,NaN,NaN,NaN,NaN
"2024-04-27 21:56:00",-3.402,13.22,NaN,NaN,NaN,NaN
"2024-04-27 21:57:00",-3.6,13.22,NaN,NaN,NaN,NaN
"2024-04-27 21:58:00",-3.4,13.22,NaN,NaN,NaN,NaN
"2024-04-27 21:59:00",-3.736,13.21,NaN,NaN,NaN,NaN
"2024-04-27 22:00:00",-3.601,13.21,101275,100,4.88072,77.9394
"2024-04-27 22:01:00",-3.395,13.21,NaN,NaN,NaN,NaN
"2024-04-27 22:02:00",-3.539,13.2,NaN,NaN,NaN,NaN
"2024-04-27 22:03:00",-3.534,13.22,NaN,NaN,NaN,NaN
"2024-04-27 22:04:00",-3.566,13.22,NaN,NaN,NaN,NaN
"2024-04-27 22:05:00",-3.569,13.21,NaN,NaN,NaN,NaN
"2024-04-27 22:06:00",-3.877,13.24,NaN,NaN,NaN,NaN
"2024-04-27 22:07:00",-3.566,13.25,NaN,NaN,NaN,NaN
"2024-04-27 22:08:00",-3.701,13.26,NaN,NaN,NaN,NaN
"2024-04-27 22:09:00",-3.129,13.27,NaN,NaN,NaN,NaN
"2024-04-27 22:10:00",-3.464,13.27,NaN,NaN,NaN,NaN
"2024-04-27 22:11:00",-3.708,13.28,NaN,NaN,NaN,NaN
"2024-04-27 22:12:00",-3.267,13.29,NaN,NaN,NaN,NaN
"2024-04-27 22:13:00",-3.228,13.3,NaN,NaN,NaN,NaN
"2024-04-27 22:14:00",-3.125,13.34,NaN,NaN,NaN,NaN
"2024-04-27 22:15:00",-2.86,13.36,NaN,NaN,NaN,NaN
"2024-04-27 22:16:00",-2.688,13.38,NaN,NaN,NaN,NaN
"2024-04-27 22:17:00",-2.484,13.42,NaN,NaN,NaN,NaN
"2024-04-27 22:18:00",-2.852,13.43,NaN,NaN,NaN,NaN
"2024-04-27 22:19:00",-2.341,13.45,NaN,NaN,NaN,NaN
"2024-04-27 22:20:00",-2.076,13.47,NaN,NaN,NaN,NaN
"2024-04-27 22:21:00",-2.569,13.48,NaN,NaN,NaN,NaN
"2024-04-27 22:22:00",-2.516,13.49,NaN,NaN,NaN,NaN
"2024-04-27 22:23:00",-2.42,13.5,NaN,NaN,NaN,NaN
"2024-04-27 22:24:00",-2.32,13.51,NaN,NaN,NaN,NaN
"2024-04-27 22:25:00",-2.517,13.51,NaN,NaN,NaN,NaN
"2024-04-27 22:26:00",-2.31,13.51,NaN,NaN,NaN,NaN
"2024-04-27 22:27:00",-2.177,13.51,NaN,NaN,NaN,NaN
"2024-04-27 22:28:00",-2.21,13.52,NaN,NaN,NaN,NaN
"2024-04-27 22:29:00",-1.907,13.53,NaN,NaN,NaN,NaN
"2024-04-27 22:30:00",-2.521,13.52,101275,100,5.09978,98.9457
"2024-04-27 22:31:00",-2.077,13.53,NaN,NaN,NaN,NaN
"2024-04-27 22:32:00",-2.006,13.53,NaN,NaN,NaN,NaN
"2024-04-27 22:33:00",-2.211,13.55,NaN,NaN,NaN,NaN
"2024-04-27 22:34:00",-1.971,13.59,NaN,NaN,NaN,NaN
